sku;qty;color_id;size_id;price
1611225;0;32;14;213
1611225;5;32;8;213
1611225;8;32;7;213
1611225;1;32;14;213
1951213;19;12;8;214
1951213;22;12;7;214
1951213;19;12;14;214
1951213;5;13;8;214
1951213;2;13;7;214
1951213;1;13;14;214
1961213;0;2;8;216
1961213;0;2;7;216
1961213;0;2;14;216
1961213;25;12;8;216
1961213;25;12;7;216
1961213;23;12;14;216
1971213;17;18;8;231
1971213;20;18;7;231
1971213;19;18;14;231
1971213;1;12;8;231
1971213;0;12;7;231
1971213;0;12;14;231
1981213;1;2;4;320
1981213;2;2;5;320
1981213;4;2;3;320
1981213;3;35;4;320
1981213;0;35;5;320
1981213;1;35;3;320
2001213;4;1;4;291
2001213;4;1;5;291
2001213;7;1;3;291
2001213;0;35;4;291
2001213;0;35;5;291
2001213;1;35;3;291
2041213;9;8;15;292
2041213;7;8;16;292
2041213;9;8;17;292
2041213;0;37;15;292
2041213;0;37;16;292
2041213;0;37;17;292
2051213;31;2;15;287
2051213;27;2;16;287
2051213;31;2;17;287
2051213;38;12;15;287
2051213;41;12;16;287
2051213;40;12;17;287
2131211;1;3;6;530
2131211;2;3;1;530
2131211;0;3;2;530
2131211;8;25;6;530
2131211;4;25;1;530
2131211;11;25;2;530
2231211;7;25;15;561
2231211;0;25;16;561
2231211;2;25;17;561
2381211;4;3;3;408
2381211;0;3;4;408
2381211;1;3;5;408
2381211;1;25;3;408
2381211;0;25;4;408
2381211;4;25;5;408
2411211;0;3;15;476
2411211;6;3;16;476
2411211;0;3;17;476
2411211;0;37;15;476
2411211;0;37;16;476
2411211;0;37;17;476
2431211;37;3;6;621
2431211;38;3;1;621
2431211;40;3;2;621
2441212;2;13;6;272
2441212;0;13;1;272
2441212;7;13;2;272
2441212;1;35;6;272
2441212;0;35;1;272
2441212;0;35;2;272
2461213;26;13;15;258
2461213;21;13;16;258
2461213;21;13;17;258
2461213;19;7;15;258
2461213;18;7;16;258
2461213;18;7;17;258
2471213;22;26;18;209
2471213;24;26;19;209
2471213;24;26;20;209
2471213;15;26;18;209
2471213;14;26;19;209
2471213;15;26;20;209
2481213;78;13;6;221
2481213;76;13;1;221
2481213;76;13;2;221
2481213.;87;35;6;221
2481213;89;35;1;221
2481213;86;35;2;221
2491213;5;13;4;243
2491213;4;13;5;243
2491213;0;13;3;243
2491213;58;35;4;243
2491213;28;35;5;243
2491213;0;35;3;243
2511213;34;26;6;308
2511213;34;26;1;308
2511213;37;26;2;308
2511213;29;13;6;308
2511213;33;13;1;308
2511213;33;13;2;308
2611211;5;43;15;464
2611211;7;43;16;464
2611211;5;43;17;464
2681227;2;14;6;634
2681227;2;14;1;634
2681227;4;14;2;634
2681227;0;25;6;634
2681227;0;25;1;634
2681227;0;25;2;634
2681227;0;15;6;634
2681227;0;15;1;634
2681227;1;15;2;634
2681227;2;15;6;634
2681227;6;15;1;634
2681227;2;15;2;634
2821227;6;25;8;451
2821227;7;25;7;451
2821227;2;25;14;451
2831227;0;31;15;556
2831227;0;31;16;556
2831227;2;31;17;556
2831227;1;31;15;556
2831227;0;31;16;556
2831227;0;31;17;556
2831227;16;25;15;556
2831227;18;25;16;556
2831227;19;25;17;556
2911211;2;25;3;403
2911211;2;25;4;403
2911211;3;25;5;403
2911211;4;10;3;403
2911211;6;10;4;403
2911211;6;10;5;403
2921211;0;31;3;525
2921211;0;31;4;525
2921211;0;31;5;525
2921211;0;37;3;525
2921211;0;37;4;525
2921211;0;37;5;525
2921211;0;60;3;525
2921211;0;60;4;525
2921211;1;60;5;525
2931211;0;3;15;580
2931211;0;3;16;580
2931211;0;3;17;580
2931211;0;37;15;580
2931211;0;37;16;580
2931211;0;37;17;580
2931211;0;23;15;580
2931211;0;23;16;580
2931211;0;23;17;580
2941211;10;25;15;374
2941211;8;25;16;374
2941211;8;25;17;374
2941211;6;5;15;374
2941211;6;5;16;374
2941211;2;5;17;374
2951211;2;25;3;403
2951211;5;25;4;403
2951211;0;25;5;403
2951211;10;60;3;403
2951211;0;60;4;403
2951211;0;60;5;403
2961211;4;3;6;641
2961211;6;3;1;641
2961211;9;3;2;641
2961211;0;25;6;641
2961211;0;25;1;641
2961211;0;25;2;641
2961211;8;10;6;641
2961211;8;10;1;641
2961211;8;10;2;641
2961211;3;7;6;641
2961211;1;7;1;641
2961211;1;7;2;641
2971211;1;2;6;415
2971211;3;2;1;415
2971211;8;2;2;415
2971211;3;25;6;415
2971211;5;25;1;415
2971211;4;25;2;415
2971211;2;5;6;415
2971211;2;5;1;415
2971211;4;5;2;415
2981211;6;3;15;544
2981211;7;3;16;544
2981211;7;3;17;544
2981211;1;14;15;544
2981211;0;14;16;544
2981211;0;14;17;544
2981211;0;25;15;544
2981211;0;25;16;544
2981211;0;25;17;544
3001211;12;25;1;530
3001211;9;25;2;530
3001211;9;25;18;530
3001211;11;25;1;530
3001211;10;25;2;530
3001211;11;25;18;530
3001211;5;5;1;530
3001211;4;5;2;530
3001211;3;5;18;530
3011211;6;25;4;350
3011211;6;25;5;350
3011211;6;25;15;350
3011211;1;5;4;350
3011211;0;5;5;350
3011211;1;5;15;350
3011211;8;66;4;350
3011211;8;66;5;350
3011211;8;66;15;350
3021211;0;25;7;464
3021211;0;25;14;464
3021211;0;25;3;464
3021211;0;5;7;464
3021211;0;5;14;464
3021211;0;5;3;464
3021211;0;10;7;464
3021211;0;10;14;464
3021211;0;10;3;464
3041213;10;26;7;267
3041213;11;26;14;267
3041213;12;26;3;267
3041213;9;20;7;267
3041213;9;20;14;267
3041213;9;20;3;267
3051213;5;36;7;236
3051213;4;36;14;236
3051213;4;36;3;236
3051213;2;18;7;236
3051213;0;18;14;236
3051213;0;18;3;236
3101211;0;3;16;0
3101211;0;3;17;0
3101211;0;3;6;0
3101211;0;111;16;0
3101211;0;111;17;0
3101211;0;111;6;0
3101211;0;25;16;0
3101211;0;25;17;0
3101211;0;25;6;0
3111211;0;3;4;513
3111211;0;3;5;513
3111211;0;3;15;513
3111211;0;23;4;513
3111211;0;23;5;513
3111211;0;23;15;513
3111211;0;25;4;513
3111211;0;25;5;513
3111211;0;25;15;513
3121211;0;13;16;403
3121211;0;13;17;403
3121211;1;13;6;403
3121211;0;5;16;403
3121211;0;5;17;403
3121211;0;5;6;403
3121211;4;66;16;403
3121211;6;66;17;403
3121211;5;66;6;403
3141211;5;3;1;685
3141211;1;3;2;685
3141211;0;3;18;685
3141211;0;37;1;685
3141211;0;37;2;685
3141211;0;37;18;685
3161211;0;3;16;614
3161211;0;3;17;614
3161211;0;3;6;614
3161211;0;23;16;614
3161211;0;23;17;614
3161211;0;23;6;614
3161211;0;37;16;614
3161211;0;37;17;614
3161211;0;37;6;614
3171211;17;14;16;590
3171211;17;14;17;590
3171211;17;14;6;590
3171211;42;25;16;590
3171211;43;25;17;590
3171211;40;25;6;590
3171211;25;13;16;590
3171211;24;13;17;590
3171211;25;13;6;590
851211;0;28;8;0
851211;0;28;7;0
851211;0;28;14;0
851211;0;28;3;435
851211;0;28;8;0
851211;0;28;7;0
851211;0;28;14;435
851211;6;14;8;435
851211;0;14;7;0
851211;0;14;14;0
851211;0;14;3;0
851211;5;43;8;435
851211;0;43;7;435
851211;0;43;14;435
851211;0;37;8;435
851211;0;37;7;0
851211;0;37;14;0
1450823;0;43;6;357
1450823;2;43;1;357
1450823;4;43;2;357
1760811;30;43;6;326
1760811;34;43;1;326
1760811;24;43;2;326
1780813;0;18;8;112
1780813;0;18;7;112
1780813;0;18;14;112
1780813;24;48;8;112
1780813;20;48;7;112
1780813;17;48;14;112
1810813;4;32;8;122
1810813;5;32;7;122
1810813;5;32;14;122
1810813;0;12;8;122
1810813;0;12;7;122
1810813;0;12;14;122
1810813;0;5;8;0
1810813;0;5;7;0
1810813;0;5;14;0
1940812;5;26;15;158
1940812;2;26;16;158
1940812;0;26;17;158
1940812;6;32;15;158
1940812;1;32;16;158
1940812;1;32;17;158
1940812;0;14;15;158
1940812;1;14;16;158
1940812;0;14;17;158
1940812;15;12;15;158
1940812;5;12;16;158
1940812;0;12;17;158
1940812;2;13;15;158
1940812;1;13;16;158
1940812;3;13;17;158
1940812;5;20;15;158
1940812;0;20;16;158
1940812;0;20;17;158
2090809;4;27;15;213
2090809;5;27;16;213
2090809;5;27;17;213
2100809;9;27;6;272
2100809;8;27;1;272
2100809;10;27;2;272
2230812;6;26;6;170
2230812;6;26;1;170
2230812;8;26;2;170
2250812;0;26;6;170
2250812;1;26;1;170
2250812;0;26;2;170
2590807;1;23;14;160
2590807;7;23;8;160
2590807;3;23;7;160
2670811;0;3;4;190
2670811;0;3;5;190
2670811;0;3;3;190
2670811;24;39;4;190
2670811;18;39;5;190
2670811;32;39;3;190
2680813;0;13;4;119
2680813;0;13;5;119
2680813;0;13;3;119
2680813;20;48;4;119
2680813;18;48;5;119
2680813;19;48;3;119
2740811;14;43;15;214
2740811;15;43;16;214
2740811;19;43;17;214
2750811;0;3;15;184
2750811;0;3;16;184
2750811;0;3;17;184
2750811;7;43;15;184
2750811;6;43;16;184
2750811;7;43;17;184
2770811;113;3;6;245
2770811;95;3;1;245
2770811;113;3;2;245
2780811;5;3;6;197
2780811;6;3;1;197
2780811;6;3;2;197
2780811;0;37;6;197
2780811;3;37;1;197
2780811;5;37;2;197
2790811;22;3;6;323
2790811;21;3;1;323
2790811;21;3;2;323
2790811;0;28;6;323
2790811;1;28;1;323
2790811;0;28;2;323
2880812;7;26;15;158
2880812;0;26;16;158
2880812;0;26;17;158
2880812;0;26;6;158
2880812;1;12;15;158
2880812;2;12;16;158
2880812;0;12;17;158
2880812;0;12;6;158
2880812;4;13;15;158
2880812;0;13;16;158
2880812;0;13;17;158
2880812;0;13;6;158
3240809;12;31;6;213
3240809;0;31;1;213
3240809;11;31;2;213
3290827;1;19;8;245
3290827;0;19;7;245
3290827;0;19;14;245
3290827;1;28;8;245
3290827;1;28;7;245
3290827;1;28;14;245
3300827;1;2;4;253
3300827;0;2;5;253
3300827;5;2;3;253
3300827;0;43;4;253
3300827;0;43;5;253
3300827;1;43;3;253
3310827;0;3;3;248
3310827;0;3;4;248
3310827;0;3;5;248
3310827;0;25;4;248
3310827;0;25;5;248
3310827;0;25;3;248
3320827;1;2;4;235
3320827;2;2;5;235
3320827;0;2;3;235
3320827;0;2;4;235
3320827;2;2;5;235
3320827;1;2;3;235
3330827;31;36;4;155
3330827;32;36;5;155
3330827;40;36;3;155
3340827;7;36;15;182
3340827;8;36;16;182
3340827;2;36;17;182
3340827;0;5;15;182
3340827;0;5;16;182
3340827;0;5;17;182
3350827;25;2;15;272
3350827;25;2;16;272
3350827;24;2;17;272
3350827;41;19;15;272
3350827;42;19;16;272
3350827;36;19;17;272
3410811;52;36;8;202
3410811;55;36;7;202
3410811;51;36;14;202
3410811;34;2;8;202
3410811;28;2;7;202
3410811;32;2;14;202
3420811;23;2;4;243
3420811;21;2;5;243
3420811;22;2;3;243
3420811;0;5;4;243
3420811;1;5;5;243
3420811;2;5;3;243
3430811;3;3;4;224
3430811;0;3;5;224
3430811;8;3;3;224
3430811;0;31;4;224
3430811;2;31;5;224
3430811;8;31;3;224
3440811;30;13;15;245
3440811;27;13;16;245
3440811;33;13;17;245
3440811;14;5;15;245
3440811;13;5;16;245
3440811;13;5;17;245
3450811;61;36;15;211
3450811;61;36;16;211
3450811;92;36;17;211
3450811;30;2;15;211
3450811;36;2;16;211
3450811;35;2;17;211
3470811;39;3;6;221
3470811;38;3;1;221
3470811;36;3;2;221
3470811;20;31;6;221
3470811;21;31;1;221
3470811;19;31;2;221
3480811;0;21;15;214
3480811;0;21;16;214
3480811;0;21;17;214
3480811;0;5;15;214
3480811;0;5;16;214
3480811;0;5;17;214
3500807;10;3;4;184
3500807;9;3;5;184
3500807;9;3;3;184
3500807;0;25;4;0
3500807;0;25;5;184
3500807;0;25;3;184
3650825;5;26;15;163
3650825;3;26;16;163
3650825;4;26;17;163
3650825;2;13;15;163
3650825;2;13;16;163
3650825;0;13;17;163
3660813;0;26;4;145
3660813;0;26;5;145
3660813;0;26;3;145
3660813;12;7;3;145
3660813;12;7;4;145
3660813;12;7;5;145
3670813;6;26;8;133
3670813;9;26;7;133
3670813;6;26;14;133
3670813;32;7;8;133
3670813;26;7;7;133
3670813;26;7;14;133
3710819;44;5;15;231
3710819;45;5;16;231
3710819;44;5;17;231
3710819;14;7;15;231
3710819;1;7;16;231
3710819;0;7;17;231
3710819;31;36;15;231
3710819;31;36;16;231
3710819;32;36;17;231
3710819;31;13;15;231
3710819;32;13;16;231
3710819;32;13;17;231
3710819;148;38;15;231
3710819;166;38;16;231
3710819;166;38;17;231
3720819;53;36;15;231
3720819;52;36;16;231
3720819;52;36;17;231
3720819;58;31;15;231
3720819;57;31;16;231
3720819;56;31;17;231
3720819;93;31;15;231
3720819;90;31;16;231
3720819;89;31;17;231
3730813;0;26;15;163
3730813;1;26;16;163
3730813;1;26;17;163
3730813;10;7;15;163
3730813;7;7;16;163
3730813;2;7;17;163
3740813;0;31;4;145
3740813;0;31;5;145
3740813;1;31;3;145
3740813;0;35;4;145
3740813;0;35;5;145
3740813;0;35;3;145
3740813;3;6;4;145
3740813;5;6;5;145
3740813;6;6;3;145
3750813;13;31;8;133
3750813;9;31;7;133
3750813;8;31;14;133
3750813;7;35;8;133
3750813;3;35;7;133
3750813;4;35;14;133
3750813;30;6;8;133
3750813;25;6;7;133
3750813;25;6;14;133
3760813;0;31;15;163
3760813;0;31;16;163
3760813;0;31;17;163
3760813;0;35;15;163
3760813;0;35;16;163
3760813;0;35;17;163
3760813;19;6;15;163
3760813;15;6;16;163
3760813;16;6;17;163
3840810;4;3;15;301
3840810;4;3;16;301
3840810;0;3;17;301
3840810;0;21;15;301
3840810;0;21;16;301
3840810;0;21;17;301
3840810;0;17;15;301
3840810;0;17;16;301
3840810;0;17;17;301
3850811;2;3;6;213
3850811;0;3;1;213
3850811;0;3;2;213
3850811;1;2;6;213
3850811;0;2;1;213
3850811;1;2;2;213
3850811;11;43;6;213
3850811;12;43;1;213
3850811;11;43;2;213
3850811;2;17;6;213
3850811;3;17;1;213
3850811;3;17;2;213
3860811;0;2;2;250
3860811;0;2;18;250
3860811;0;2;19;250
3860811;0;2;20;250
3860811;0;2;2;250
3860811;9;2;18;250
3860811;0;2;19;250
3860811;0;2;20;250
3860811;9;2;2;250
3860811;9;2;18;250
3860811;8;2;19;250
3860811;12;2;20;250
3860811;0;25;2;250
3860811;0;25;18;250
3860811;0;25;19;250
3860811;0;25;20;250
3870811;4;2;6;167
3870811;5;2;1;167
3870811;5;2;2;167
3870811;0;5;6;167
3870811;0;5;1;167
3870811;0;5;2;167
3870811;3;17;6;167
3870811;3;17;1;167
3870811;3;17;2;167
3880811;13;2;18;185
3880811;12;2;19;185
3880811;10;2;20;185
3880811;0;5;18;185
3880811;0;5;19;185
3880811;0;5;20;185
3880811;7;17;18;185
3880811;7;17;19;185
3880811;1;17;20;185
3890811;3;17;6;162
3890811;2;17;1;162
3890811;4;17;2;162
3900811;8;17;18;175
3900811;10;17;19;175
3900811;6;17;20;175
3960811;1;2;8;99
3960811;0;2;7;99
3960811;1;2;14;99
3960811;0;5;8;99
3960811;0;5;7;99
3960811;0;5;14;99
3960811;1;17;8;99
3960811;0;17;7;99
3960811;0;17;14;99
3960811;0;23;8;99
3960811;1;23;7;99
3960811;0;23;14;99
3970811;2;17;15;117
3970811;2;17;16;117
3970811;2;17;17;117
3980809;16;31;6;415
3980809;18;31;1;415
3980809;16;31;2;415
3990809;0;31;18;408
3990809;1;31;19;408
3990809;1;31;20;408
4050810;0;3;15;182
4050810;0;3;16;182
4050810;0;3;17;182
4050810;0;21;15;182
4050810;0;21;16;182
4050810;0;21;17;182
4050810;0;25;15;182
4050810;0;25;16;182
4050810;0;25;17;182
4050810;14;17;15;182
4050810;15;17;16;182
4050810;15;17;17;182
4070827;0;21;8;238
4070827;1;21;7;238
4070827;0;21;14;238
4070827;0;14;8;238
4070827;0;14;7;238
4070827;0;14;14;238
4090827;0;21;15;272
4090827;0;21;16;272
4090827;2;21;17;272
4090827;0;14;15;272
4090827;1;14;16;272
4090827;1;14;17;272
4100827;0;25;3;306
4100827;0;25;4;306
4100827;0;25;5;306
4100827;1;25;3;306
4100827;1;25;4;306
4100827;0;25;5;306
4110827;0;61;15;332
4110827;0;61;16;332
4110827;0;61;17;332
4110827;0;17;15;332
4110827;0;17;16;332
4110827;0;17;17;332
4120827;3;25;3;306
4120827;2;25;4;306
4120827;0;25;5;306
4120827;9;17;3;306
4120827;8;17;4;306
4120827;8;17;5;306
4130827;6;25;15;332
4130827;8;25;16;332
4130827;7;25;17;332
4130827;13;17;15;332
4130827;10;17;16;332
4130827;10;17;17;332
140827;0;26;3;289
140827;0;26;4;289
140827;1;26;5;289
140827;10;26;3;289
140827;10;26;4;289
140827;10;26;5;289
4150827;0;36;3;235
4150827;3;36;4;235
4150827;3;36;5;235
4160827;3;36;15;253
4160827;2;36;16;253
4160827;2;36;17;253
4180811;0;2;8;216
4180811;0;2;7;216
4180811;0;2;14;216
4180811;0;25;8;216
4180811;0;25;7;216
4180811;0;25;14;216
4180811;3;42;8;216
4180811;0;42;7;216
4180811;1;42;14;216
4240811;0;3;6;275
4240811;0;3;1;275
4240811;0;3;2;275
4240811;0;25;6;275
4240811;0;25;1;275
4240811;0;25;2;275
4240811;0;42;6;275
4240811;0;42;1;275
4240811;0;42;2;275
4240811;0;60;6;275
4240811;0;60;1;275
4240811;0;60;2;275
4250811;19;3;15;379
4250811;19;3;16;379
4250811;19;3;17;379
4250811;22;42;15;379
4250811;22;42;16;379
4250811;22;42;17;379
4250811;11;37;15;379
4250811;12;37;16;379
4250811;12;37;17;379
4250811;7;7;15;379
4250811;17;7;16;379
4250811;17;7;17;379
4290811;0;14;3;238
4290811;0;14;4;238
4290811;0;14;5;238
4290811;0;22;3;238
4290811;0;22;4;238
4290811;0;22;5;238
4290811;0;13;3;238
4290811;0;13;4;238
4290811;0;13;5;238
4290811;0;5;3;238
4290811;0;5;4;238
4290811;0;5;5;238
4290811;0;66;3;238
4290811;0;66;4;238
4290811;0;66;5;238
4320811;0;2;15;204
4320811;0;2;16;204
4320811;0;2;17;204
4320811;1;13;15;204
4320811;1;13;16;204
4320811;1;13;17;204
4320811;1;66;15;204
4320811;1;66;16;204
4320811;1;66;17;204
4350811;0;5;16;258
4350811;0;5;17;258
4350811;0;5;6;258
4350811;0;37;16;258
4350811;0;37;17;258
4350811;0;37;6;258
4350811;0;7;16;258
4350811;0;7;17;258
4350811;0;7;6;258
4380811;1;3;18;282
4380811;0;3;19;282
4380811;0;3;20;282
4380811;1;31;18;282
4380811;0;31;19;282
4380811;0;31;20;282
4380811;13;42;18;282
4380811;13;42;19;282
4380811;13;42;20;282
4400811;0;13;4;264
4400811;0;13;5;264
4400811;0;13;15;264
4400811;0;10;4;264
4400811;0;10;5;264
4400811;0;10;15;264
4400811;0;6;4;264
4400811;0;6;5;264
4400811;0;6;15;264
4420811;6;67;4;235
4420811;9;67;5;235
4420811;9;67;15;235
4420811;15;23;4;235
4420811;10;23;5;235
4420811;16;23;15;235
4420811;3;25;4;235
4420811;4;25;5;235
4420811;4;25;15;235
4500811;6;2;7;316
4500811;6;2;14;316
4500811;5;2;3;316
4500811;8;25;7;316
4500811;11;25;14;316
4500811;11;25;3;316
4500811;3;13;7;316
4500811;4;13;14;316
4500811;6;13;3;316
4690812;64;26;1;190
4690812;58;26;2;190
4690812;64;26;18;190
4690812;34;12;1;190
4690812;36;12;2;190
4690812;36;12;18;190
4690812;7;13;1;190
4690812;7;13;2;190
4690812;5;13;18;190
4700812;48;26;1;190
4700812;47;26;2;190
4700812;43;26;18;190
4700812;11;12;1;190
4700812;11;12;2;190
4700812;10;12;18;190
4700812;0;13;1;190
4700812;0;13;2;190
4700812;0;13;18;190
4730812;33;26;16;173
4730812;34;26;17;173
4730812;35;26;6;173
4730812;5;12;16;173
4730812;5;12;17;173
4730812;1;12;6;173
4730812;1;13;16;173
4730812;0;13;17;173
4730812;1;13;6;173
4740812;0;26;16;218
4740812;0;26;17;218
4740812;0;26;6;218
4740812;1;12;16;218
4740812;0;12;17;218
4740812;0;12;6;218
4740812;0;13;16;218
4740812;0;13;17;218
4740812;0;13;6;218
32429;0;37;3;451
32429;0;37;4;451
32429;0;37;5;451
32429;8;37;3;451
32429;9;37;4;451
32429;9;37;5;451
32429;3;37;3;451
32429;3;37;4;451
32429;2;37;5;451
42429;10;37;15;502
42429;9;37;16;502
42429;10;37;17;502
42429;0;37;15;502
42429;4;37;16;502
42429;3;37;17;502
182211;0;28;15;173
182211;13;14;15;173
182211;0;14;16;173
182211;0;14;17;173
182211;10;10;15;173
182211;0;43;15;173
182211;0;43;16;173
182211;0;43;17;173
182211;8;20;15;173
232212;13;3;4;102
232212;8;3;5;102
232212;13;3;3;102
232212;0;28;4;102
232212;0;28;5;102
232212;0;28;3;102
232212;27;14;4;102
232212;31;14;5;102
232212;31;14;3;102
232212;12;25;4;102
232212;11;25;5;102
232212;13;25;3;102
242212;15;3;15;111
242212;16;3;16;111
242212;16;3;17;111
242212;0;28;15;111
242212;0;28;16;111
242212;2;28;17;111
242212;2;14;15;111
242212;8;14;16;111
242212;3;14;17;111
242212;0;25;15;111
242212;0;25;16;111
242212;0;25;17;111
252211;0;36;4;163
252211;0;36;5;163
252211;0;36;3;163
252211;0;39;4;163
252211;0;39;5;163
252211;0;39;3;163
252211;0;5;4;163
252211;0;5;5;163
252211;0;5;3;163
252211;18;20;3;163
252211;7;20;4;163
252211;10;20;5;163
252211;1;38;4;163
252211;1;38;5;163
252211;1;38;3;163
262211;4;36;15;150
262211;1;36;16;150
262211;1;36;17;150
262211;0;39;15;150
262211;0;39;16;150
262211;0;39;17;150
262211;0;5;15;150
262211;0;5;16;150
262211;0;5;17;150
262211;0;20;15;150
262211;0;20;16;150
262211;0;20;17;150
262211;0;37;15;150
262211;0;37;16;150
262211;0;37;17;150
262211;7;38;15;150
262211;2;38;16;150
262211;14;38;17;150
412211;0;3;6;184
412211;2;3;1;184
412211;3;3;2;184
412211;0;5;6;184
412211;0;5;1;184
412211;0;5;2;184
412211;1;17;6;184
412211;5;17;1;184
412211;2;17;2;184
412211;1;38;6;184
412211;4;38;1;184
412211;4;38;2;184
432211;3;2;3;117
432211;4;2;4;117
432211;4;2;5;117
432211;0;5;14;117
432211;1;5;3;117
432211;1;5;4;117
432211;1;5;5;117
432211;0;17;14;117
432211;0;17;3;117
432211;0;17;4;117
432211;0;17;5;117
432211;0;60;3;117
432211;0;60;4;117
432211;0;60;5;117
472213;32;43;7;82
482211;1;2;6;192
482211;0;2;1;192
482211;1;2;2;192
482211;0;25;6;192
482211;0;25;1;192
482211;0;25;2;192
482211;6;4;6;192
482211;3;4;1;192
482211;5;4;2;192
56/2211;15;67;6;236
56/2211;15;67;1;236
56/2211;15;67;2;236
56/2211;17;14;6;236
56/2211;17;14;1;236
56/2211;17;14;2;236
56/2211;9;25;6;236
56/2211;9;25;1;236
56/2211;9;25;2;236
652211;3;14;7;168
652211;0;14;14;168
652211;1;14;3;168
652211;0;25;7;168
652211;0;25;14;168
652211;0;25;3;168
